sex,agemos,L,M,S,sigma,P3,P5,P10,P25,P50,P75,P85,P90,P95,P98,P99,P99_9,P99_99,pct120ofP95,Z2neg,Z1_5neg,Z1neg,Z0_5neg,Z0,Z0_5,Z1,Z1_5,Z2,Z2_5,Z3,Z3_5,Z4,Z4_5,Z5
2,134.5,-2.029906684,17.57333347,0.144776372,4.855744,14.1486,14.4706,15.013,16.0755,17.5733,19.5939,21.017,22.1803,24.3311,28.4178,30.554,35.6272,39.3365,29.19729,13.9939,14.6797,15.4786,16.4256,17.5733,19.0045,20.8594,23.4002,27.9588,31.7963,35.0698,38.0736,40.9226,43.6732,46.3567
2,135.5,-2.022817914,17.62569869,0.145206138,4.884615,14.1813,14.5051,15.0506,16.1191,17.6257,19.6585,21.0904,22.261,24.4254,28.5364,30.6853,35.7887,39.52,29.310463,14.0258,14.7153,15.5187,16.4712,17.6257,19.0655,20.9319,23.4886,28.0747,31.935,35.2279,38.2496,41.1155,43.8825,46.582
2,136.5,-2.016107084,17.67819987,0.145619819,4.91347,14.2145,14.54,15.0884,16.1629,17.6782,19.723,21.1637,22.3415,24.5193,28.6546,30.8162,35.9498,39.7031,29.423191,14.0581,14.7514,15.5592,16.5171,17.6782,19.1265,21.0042,23.5767,28.1902,32.0733,35.3857,38.4252,41.3081,44.0913,46.8068
2,137.5,-2.009769905,17.7308234,0.146017491,4.942311,14.248,14.5753,15.1267,16.207,17.7308,19.7875,21.2368,22.4217,24.6129,28.7724,30.9467,36.1104,39.8858,29.535456,14.0909,14.7878,15.6,16.5631,17.7308,19.1875,21.0763,23.6645,28.3053,32.2112,35.543,38.6004,41.5002,44.2998,47.0312
2,138.5,-2.003802134,17.78355575,0.146399239,4.971136,14.282,14.611,15.1652,16.2513,17.7836,19.852,21.3097,22.5017,24.706,28.8898,31.0768,36.2706,40.068,29.647237,14.1241,14.8246,15.641,16.6094,17.7836,19.2485,21.1483,23.7519,28.42,32.3487,35.6999,38.7751,41.6918,44.5078,47.2551
2,139.5,-1.998199572,17.83638347,0.146765161,4.999945,14.3164,14.647,15.2041,16.2959,17.8364,19.9164,21.3825,22.5813,24.7988,29.0068,31.2065,36.4304,40.2498,29.758516,14.1577,14.8617,15.6824,16.6559,17.8364,19.3095,21.2201,23.8389,28.5342,32.4857,35.8564,38.9494,41.883,44.7152,47.4785
2,140.5,-1.992958064,17.88929321,0.147115364,5.02874,14.3512,14.6835,15.2433,16.3407,17.8893,19.9806,21.455,22.6607,24.8911,29.1234,31.3357,36.5897,40.431,29.869275,14.1917,14.8992,15.724,16.7025,17.8893,19.3704,21.2917,23.9256,28.648,32.6223,36.0124,39.1232,42.0737,44.9222,47.7014
2,141.5,-1.988073505,17.94227168,0.147449967,5.057519,14.3864,14.7202,15.2828,16.3857,17.9423,20.0448,21.5273,22.7398,24.9829,29.2394,31.4644,36.7485,40.6118,29.979496,14.2261,14.9371,15.7659,16.7494,17.9423,19.4312,21.363,24.0119,28.7614,32.7584,36.1679,39.2965,42.2639,45.1287,47.9238
2,142.5,-1.983541835,17.9953057,0.147769097,5.086283,14.422,14.7574,15.3226,16.4309,17.9953,20.1088,21.5993,22.8185,25.0743,29.355,31.5926,36.9068,40.7921,30.089163,14.2609,14.9752,15.8081,16.7964,17.9953,19.492,21.4342,24.0978,28.8743,32.894,36.3229,39.4693,42.4535,45.3347,48.1457
2,143.5,-1.979359041,18.04838216,0.148072891,5.115031,14.4579,14.7948,15.3627,16.4762,18.0484,20.1727,21.6711,22.8969,25.1652,29.4701,31.7204,37.0646,40.9719,30.19826,14.2961,15.0137,15.8505,16.8435,18.0484,19.5527,21.5051,24.1832,28.9867,33.0291,36.4774,39.6415,42.6427,45.5401,48.367
2,144.5,-1.975521156,18.10148804,0.148361495,5.143765,14.4942,14.8326,15.4031,16.5218,18.1015,20.2365,21.7426,22.9749,25.2556,29.5847,31.8476,37.2218,41.1511,30.306772,14.3317,15.0525,15.8931,16.8908,18.1015,19.6133,21.5757,24.2682,29.0986,33.1637,36.6313,39.8133,42.8313,45.745,48.5878
2,145.5,-1.972024258,18.15461039,0.148635067,5.172483,14.5308,14.8707,15.4437,16.5675,18.1546,20.3001,21.8139,23.0526,25.3456,29.6988,31.9744,37.3786,41.3297,30.414683,14.3676,15.0915,15.9359,16.9382,18.1546,19.6738,21.6461,24.3528,29.2099,33.2978,36.7848,39.9845,43.0193,45.9493,48.808
2,146.5,-1.968864465,18.20773639,0.148893769,5.201186,14.5677,14.9091,15.4846,16.6134,18.2077,20.3635,21.8848,23.1299,25.435,29.8124,32.1006,37.5348,41.5079,30.52198,14.4038,15.1309,15.979,16.9858,18.2077,19.7341,21.7162,24.4369,29.3208,33.4313,36.9377,40.1551,43.2068,46.1531,49.0276
2,147.5,-1.966037938,18.26085325,0.149137776,5.229873,14.605,14.9478,15.5257,16.6593,18.2609,20.4267,21.9554,23.2068,25.5239,29.9254,32.2262,37.6904,41.6854,30.628649,14.4405,15.1705,16.0222,17.0334,18.2609,19.7943,21.786,24.5205,29.4311,33.5643,37.09,40.3252,43.3937,46.3562,49.2466
2,148.5,-1.963540872,18.31394832,0.14936727,5.258545,14.6426,14.9868,15.5671,16.7055,18.3139,20.4897,22.0257,23.2832,25.6122,30.0379,32.3513,37.8454,41.8624,30.734678,14.4774,15.2104,16.0656,17.0811,18.3139,19.8544,21.8555,24.6036,29.5409,33.6968,37.2418,40.4947,43.5801,46.5588,49.465
2,149.5,-1.961369499,18.36700902,0.149582439,5.287202,14.6805,15.0261,15.6087,16.7517,18.367,20.5524,22.0957,23.3593,25.7,30.1499,32.4759,37.9999,42.0387,30.840055,14.5146,15.2505,16.1092,17.1289,18.367,19.9143,21.9247,24.6863,29.6501,33.8286,37.3929,40.6636,43.7658,46.7608,49.6828
2,150.5,-1.959520079,18.42002284,0.149783482,5.315844,14.7187,15.0656,15.6504,16.798,18.42,20.615,22.1653,23.4349,25.7873,30.2612,32.5998,38.1538,42.2145,30.944768,14.5522,15.2909,16.153,17.1768,18.42,19.974,21.9935,24.7684,29.7588,33.9599,37.5435,40.832,43.9509,46.9621,49.9
2,151.5,-1.9579889,18.47297739,0.149970604,5.34447,14.7572,15.1054,15.6924,16.8444,18.473,20.6773,22.2346,23.5101,25.874,30.372,32.7232,38.3071,42.3897,31.048806,14.5901,15.3315,16.1968,17.2247,18.473,20.0335,22.0619,24.85,29.8669,34.0906,37.6936,40.9997,44.1354,47.1628,50.1165
2,152.5,-1.956772271,18.52586035,0.15014402,5.373081,14.7959,15.1454,15.7346,16.8909,18.5259,20.7393,22.3035,23.5848,25.9601,30.4822,32.846,38.4598,42.5642,31.152161,14.6282,15.3724,16.2409,17.2726,18.5259,20.0928,22.1301,24.9311,29.9744,34.2208,37.843,41.1668,44.3193,47.3629,50.3324
2,153.5,-1.95586652,18.57865951,0.15030395,5.401677,14.8349,15.1856,15.7769,16.9375,18.5787,20.8011,22.372,23.6591,26.0457,30.5919,32.9682,38.6119,42.7381,31.254822,14.6666,15.4134,16.285,17.3206,18.5787,20.1519,22.1978,25.0117,30.0813,34.3503,37.9917,41.3333,44.5026,47.5624,50.5477
2,154.5,-1.955267984,18.63136275,0.150450621,5.430258,14.8742,15.226,15.8194,16.9841,18.6314,20.8626,22.4401,23.7328,26.1307,30.7009,33.0898,38.7633,42.9114,31.35678,14.7053,15.4546,16.3293,17.3686,18.6314,20.2107,22.2652,25.0917,30.1876,34.4792,38.1399,41.4991,44.6852,47.7612,50.7623
2,155.5,-1.954973011,18.68395801,0.15058427,5.458823,14.9136,15.2667,15.862,17.0307,18.684,20.9238,22.5078,23.8061,26.215,30.8093,33.2108,38.9141,43.0841,31.458028,14.7442,15.496,16.3737,17.4166,18.684,20.2694,22.3321,25.1712,30.2933,34.6075,38.2875,41.6643,44.8672,47.9594,50.9763
2,156.5,-1.954977947,18.73643338,0.150705138,5.487373,14.9533,15.3075,15.9048,17.0774,18.7364,20.9847,22.5751,23.879,26.2988,30.9171,33.3312,39.0643,43.2561,31.558559,14.7834,15.5376,16.4181,17.4646,18.7364,20.3277,22.3987,25.2501,30.3984,34.7351,38.4344,41.8289,45.0485,48.1569,51.1895
2,157.5,-1.955279136,18.788777,0.150813475,5.515908,14.9933,15.3485,15.9476,17.1241,18.7888,21.0453,22.6419,23.9513,26.382,31.0243,33.4509,39.2139,43.4274,31.658365,14.8228,15.5793,16.4627,17.5126,18.7888,20.3858,22.4648,25.3284,30.5029,34.8622,38.5807,41.9928,45.2292,48.3537,51.4021
2,158.5,-1.955872909,18.84097713,0.150909535,5.544427,15.0334,15.3897,15.9906,17.1708,18.841,21.1056,22.7084,24.0231,26.4645,31.1308,33.57,39.3628,43.5981,31.757441,14.8624,15.6212,16.5072,17.5605,18.841,20.4437,22.5305,25.4062,30.6068,34.9886,38.7263,42.1561,45.4092,48.5499,51.6141
2,159.5,-1.956755579,18.89302212,0.150993582,5.572931,15.0737,15.431,16.0337,17.2174,18.893,21.1655,22.7743,24.0943,26.5465,31.2368,33.6885,39.5111,43.7681,31.85578,14.9022,15.6632,16.5519,17.6084,18.893,20.5012,22.5958,25.4833,30.71,35.1144,38.8713,42.3187,45.5885,48.7454,51.8253
2,160.5,-1.957923436,18.94490041,0.151065883,5.60142,15.1141,15.4724,16.0769,17.2641,18.9449,21.2251,22.8399,24.1651,26.6278,31.3421,33.8063,39.6587,43.9375,31.95338,14.9422,15.7053,16.5966,17.6563,18.9449,20.5585,22.6607,25.5599,30.8126,35.2395,39.0156,42.4807,45.7672,48.9402,52.0359
2,161.5,-1.959372737,18.99660055,0.151126714,5.629894,15.1547,15.514,16.1201,17.3107,18.9966,21.2843,22.9049,24.2353,26.7085,31.4468,33.9235,39.8056,44.1062,32.050235,14.9823,15.7475,16.6413,17.704,18.9966,20.6154,22.7251,25.6359,30.9146,35.364,39.1593,42.642,45.9452,49.1343,52.2457
2,162.5,-1.9610997,19.04811118,0.151176355,5.658352,15.1955,15.5557,16.1634,17.3573,19.0481,21.3432,22.9695,24.305,26.7886,31.5508,34.0401,39.9519,44.2742,32.146341,15.0226,15.7898,16.686,17.7517,19.0481,20.672,22.789,25.7114,31.016,35.4878,39.3023,42.8026,46.1225,49.3278,52.4549
2,163.5,-1.963100496,19.09942105,0.151215094,5.686795,15.2364,15.5975,16.2068,17.4038,19.0994,21.4017,23.0337,24.3741,26.8681,31.6542,34.156,40.0975,44.4416,32.241698,15.0631,15.8322,16.7307,17.7993,19.0994,20.7283,22.8525,25.7862,31.1167,35.611,39.4447,42.9626,46.2992,49.5205,52.6634
2,164.5,-1.96537124,19.15051899,0.151243223,5.715223,15.2774,15.6394,16.2502,17.4503,19.1505,21.4598,23.0973,24.4427,26.9469,31.757,34.2713,40.2425,44.6083,32.336301,15.1037,15.8747,16.7754,17.8468,19.1505,20.7843,22.9155,25.8604,31.2168,35.7336,39.5864,43.1219,46.4752,49.7126,52.8712
2,165.5,-1.967907983,19.20139397,0.151261042,5.743636,15.3185,15.6814,16.2936,17.4966,19.2014,21.5175,23.1605,24.5107,27.0251,31.8591,34.3859,40.3868,44.7743,32.43015,15.1444,15.9172,16.8201,17.8942,19.2014,20.8399,22.978,25.934,31.3162,35.8554,39.7274,43.2805,46.6505,49.904,53.0783
2,166.5,-1.970706706,19.25203503,0.151268855,5.772033,15.3597,15.7234,16.337,17.5429,19.252,21.5748,23.2231,24.5782,27.1027,31.9606,34.4999,40.5305,44.9396,32.523245,15.1852,15.9597,16.8647,17.9415,19.252,20.8952,23.0401,26.007,31.415,35.9767,39.8678,43.4384,46.8251,50.0947,53.2847
2,167.5,-1.973763307,19.30243131,0.151266974,5.800415,15.401,15.7654,16.3804,17.5891,19.3024,21.6317,23.2853,24.6451,27.1797,32.0614,34.6132,40.6734,45.1043,32.615584,15.2262,16.0023,16.9093,17.9886,19.3024,20.9501,23.1016,26.0794,31.5131,36.0973,40.0075,43.5957,46.999,50.2847,53.4904
2,168.5,-1.977073595,19.35257209,0.151255713,5.828781,15.4424,15.8075,16.4238,17.6351,19.3526,21.6882,23.3469,24.7114,27.256,32.1616,34.7259,40.8157,45.2683,32.707169,15.2671,16.0449,16.9538,18.0355,19.3526,21.0046,23.1626,26.1511,31.6107,36.2172,40.1466,43.7523,47.1722,50.474,53.6953
2,169.5,-1.980633277,19.40244671,0.151235395,5.857133,15.4837,15.8496,16.4671,17.681,19.4024,21.7443,23.408,24.7772,27.3317,32.2612,34.8379,40.9574,45.4316,32.798,15.3082,16.0875,16.9983,18.0823,19.4024,21.0588,23.2232,26.2223,31.7075,36.3365,40.285,43.9082,47.3448,50.6626,53.8996
2,170.5,-1.984437954,19.45204465,0.151206347,5.885469,15.5252,15.8917,16.5104,17.7268,19.452,21.7999,23.4686,24.8423,27.4067,32.3601,34.9493,41.0984,45.5942,32.88808,15.3493,16.13,17.0426,18.129,19.452,21.1125,23.2832,26.2928,31.8038,36.4551,40.4227,44.0635,47.5167,50.8506,54.1032
2,171.5,-1.988483106,19.50135548,0.151168902,5.91379,15.5666,15.9338,16.5537,17.7724,19.5014,21.8551,23.5287,24.9069,27.4812,32.4583,35.06,41.2387,45.7562,32.977412,15.3904,16.1726,17.0869,18.1754,19.5014,21.1659,23.3427,26.3628,31.8994,36.5731,40.5598,44.2181,47.6879,51.0378,54.3061
2,172.5,-1.992764085,19.55036888,0.151123398,5.942095,15.6081,15.9759,16.5968,17.8178,19.5504,21.9098,23.5882,24.971,27.555,32.556,35.1701,41.3784,45.9175,33.065997,15.4316,16.215,17.131,18.2216,19.5504,21.2188,23.4017,26.4321,31.9943,36.6904,40.6962,44.372,47.8584,51.2244,54.5084
2,173.5,-1.997276103,19.59907464,0.15107018,5.970386,15.6495,16.0179,16.6399,17.863,19.5991,21.9641,23.6472,25.0344,27.6282,32.653,35.2796,41.5174,46.0781,33.153841,15.4727,16.2575,17.175,18.2676,19.5991,21.2714,23.4601,26.5008,32.0887,36.8071,40.832,44.5253,48.0283,51.4103,54.7099
2,174.5,-2.002014224,19.64746266,0.151009595,5.998661,15.6909,16.0599,16.6829,17.9081,19.6475,22.0179,23.7057,25.0972,27.7008,32.7494,35.3884,41.6558,46.238,33.240947,15.5139,16.2998,17.2189,18.3134,19.6475,21.3235,23.518,26.5689,32.1824,36.9232,40.9671,44.6779,48.1975,51.5955,54.9107
2,175.5,-2.00697335,19.69552294,0.150942,6.02692,15.7323,16.1018,16.7257,17.9529,19.6955,22.0713,23.7636,25.1595,27.7728,32.8452,35.4966,41.7935,46.3974,33.327321,15.555,16.3421,17.2626,18.359,19.6955,21.3752,23.5754,26.6364,32.2755,37.0386,41.1016,44.8299,48.366,51.78,55.1109
2,176.5,-2.012148213,19.7432456,0.150867753,6.055165,15.7736,16.1436,16.7684,17.9976,19.7432,22.1242,23.821,25.2212,27.8441,32.9403,35.6041,41.9306,46.556,33.412968,15.596,16.3842,17.3061,18.4043,19.7432,21.4264,23.6322,26.7033,32.368,37.1534,41.2354,44.9812,48.5339,51.9639,55.3104
2,177.5,-2.017533363,19.79062086,0.150787221,6.083394,15.8148,16.1854,16.811,18.042,19.7906,22.1766,23.8778,25.2823,27.9149,33.0348,35.7111,42.067,46.714,33.497895,15.637,16.4263,17.3494,18.4493,19.7906,21.4772,23.6885,26.7695,32.4598,37.2676,41.3686,45.1318,48.7012,52.1471,55.5092
2,178.5,-2.023123159,19.83763907,0.150700774,6.111608,15.8559,16.227,16.8534,18.0861,19.8376,22.2285,23.9341,25.3428,27.9851,33.1287,35.8174,42.2028,46.8714,33.582109,15.678,16.4682,17.3926,18.4941,19.8376,21.5276,23.7443,26.8352,32.5511,37.3811,41.5012,45.2819,48.8677,52.3297,55.7074
2,179.5,-2.028911755,19.88429066,0.150608788,6.139806,15.8969,16.2684,16.8956,18.13,19.8843,22.28,23.9899,25.4027,28.0547,33.2221,35.9232,42.338,47.0281,33.665618,15.7188,16.5099,17.4355,18.5385,19.8843,21.5775,23.7995,26.9003,32.6417,37.4941,41.6332,45.4313,49.0337,52.5116,55.9049
2,180.5,-2.034893091,19.9305662,0.150511645,6.16799,15.9379,16.3097,16.9377,18.1736,19.9306,22.3309,24.045,25.462,28.1237,33.3148,36.0283,42.4726,47.1842,33.74843,15.7595,16.5515,17.4782,18.5827,19.9306,21.6269,23.8542,26.9647,32.7318,37.6064,41.7645,45.58,49.199,52.6929,56.1017
2,181.5,-2.041060881,19.97645636,0.150409731,6.196158,15.9786,16.3509,16.9795,18.2169,19.9765,22.3813,24.0996,25.5208,28.1921,33.4069,36.1328,42.6065,47.3397,33.830554,15.8001,16.5929,17.5207,18.6266,19.9765,21.6759,23.9083,27.0286,32.8213,37.7182,41.8952,45.7282,49.3637,52.8735,56.2979
2,182.5,-2.047408604,20.02195192,0.15030344,6.224311,16.0192,16.3919,17.0211,18.26,20.022,22.4313,24.1537,25.579,28.26,33.4985,36.2368,42.7399,47.4946,33.912,15.8405,16.6342,17.5629,18.6702,20.022,21.7244,23.9618,27.0919,32.9102,37.8293,42.0254,45.8757,49.5277,53.0535,56.4935
2,183.5,-2.05392949,20.06704377,0.150193169,6.252448,16.0597,16.4326,17.0625,18.3027,20.067,22.4807,24.2072,25.6366,28.3273,33.5895,36.3402,42.8727,47.6488,33.992779,15.8808,16.6752,17.6048,18.7134,20.067,21.7724,24.0148,27.1547,32.9985,37.9399,42.1549,46.0227,49.6912,53.2329,56.6884
